order;file_path;thumbnail;set_key;langs;width;height;hide
196;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/233.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/233-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2124;3000;1
197;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/234.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/234-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2104;3000;1
198;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/235.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/235-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2125;3000;1
199;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/236.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/236-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2101;3000;1
200;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/237.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/237-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2193;3000;1
201;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/238.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/238-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2118;3000;1
202;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/239.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/239-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2215;3000;1
203;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/240.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/240-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2120;3000;1
204;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/241.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/241-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2168;3000;1
205;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/242.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/242-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2164;3000;1
206;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/243.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/243-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2140;3000;1
207;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/244.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/244-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2103;3000;1
208;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/245.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/245-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2160;3000;1
209;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/246.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/246-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2143;3000;1
210;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/247.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/247-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2143;3000;1
211;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/248.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/248-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2119;3000;1
212;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/249.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/249-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2148;3000;1
213;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/250.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/250-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2111;3000;1
214;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/251.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/251-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2177;3000;1
215;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/252.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/252-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2062;3000;1
216;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/253.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/253-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2188;3000;1
217;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/254.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/254-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2116;3000;1
218;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/255.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/255-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2169;3000;1
219;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/256.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/256-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2142;3000;1
220;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/257.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/257-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2163;3000;1
221;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/258.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/258-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2156;3000;1
222;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/259.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/259-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2186;3000;1
223;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/260.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/260-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2100;3000;1
224;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/261.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/261-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2161;3000;1
225;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/262.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/262-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2114;3000;1
226;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/263.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/263-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2409;3000;1
227;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/264.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/264-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2128;3000;1
228;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/265.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/265-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2357;3000;1
229;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/266.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/266-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2113;3000;1
230;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/267.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/267-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2186;3000;1
231;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/268.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/268-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2124;3000;1
232;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/269.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/269-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2172;3000;1
233;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/270.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/270-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2118;3000;1
234;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/271.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/271-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2180;3000;1
235;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/272.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/272-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2113;3000;1
236;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/273.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/273-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2205;3000;1
237;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/274.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/274-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2105;3000;1
238;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/275.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/275-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2146;3000;1
239;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/276.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/276-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2104;3000;1
240;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/277.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/277-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2182;3000;1
241;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/278.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/278-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2177;3000;1
242;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/279.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/279-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2095;3000;1
243;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/280.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/280-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2193;3000;1
244;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/281.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/281-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2173;3000;1
245;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/282.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/282-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2084;3000;1
246;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/283.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/283-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2099;3000;1
247;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/284.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/284-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2123;3000;1
248;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/285.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/285-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2116;3000;1
249;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/286.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/286-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2188;3000;1
250;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/287.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/287-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2200;3000;1
